3203;3203
3204;3204
2012;3333
4;4000
4020;4020
4021;4021
4023;4023
4024;4024
4025;4025
4026;4026
4027;4027
4028;4028
2020;4029
4030;4030
1051;4031
4033;4033
2044;4034
4035;4035
4036;4036
4037;4037
4038;4038
2028;4039
4041;4041
2002;4059
4060;4060
4063;4063
4088;4088
4100;4100
4103;4103
4104;4104
4105;4105
4106;4106
2070;4110
C0005234;5234
C0005294;5294
C0005313;5313
C0005426;5426
C0005432;5432
C0005433;5433
C0005443;5443
C0005450;5450
C0005462;5462
C0005463;5463
C0005464;5464
C0005467;5467
C0005469;5469
C0005470;5470
C0005471;5471
C0005484;5484
C0005485;5485
C0005486;5486
C0005487;5487
C0005488;5488
C0005494;5494
C0005499;5499
C0005501;5501
C0005510;5510
C0005511;5511
C0005513;5513
C0005514;5514
C0005515;5515
C0005529;5529
C0005532;5532
C0005533;5533
C0005536;5536
C0005539;5539
C0005540;5540
3041;5546
C0005547;5547
C0005551;5551
C0005564;5564
C0005624;5624
C0005625;5625
C0005626;5626
C0005627;5627
C0005639;5639
C0005651;5651
C0005652;5652
C0005653;5653
C0005655;5655
C0005658;5658
C0005660;5660
C0005669;5669
C0005671;5671
C0005672;5672
C0005673;5673
C0005674;5674
C0005675;5675
C0005677;5677
C0005681;5681
C0005691;5691
C0005692;5692
C0005693;5693
C0005694;5694
C0005695;5695
C0005699;5699
C0005706;5706
C0005708;5708
C0005732;5732
C0005735;5735
C0005736;5736
C0005737;5737
C0005738;5738
C0005742;5742
C0005747;5747
C0005750;5750
C0005751;5751
C0005752;5752
204;5777
1062;5784
6447;5803
1044;5825
7034;5885
2015;5921
6001;6001
6002;6002
6003;6003
6004;6004
6005;6005
6008;6008
6009;6009
6010;6010
6011;6011
6012;6012
6013;6013
6014;6014
6016;6016
6017;6017
6018;6018
6019;6019
6022;6022
39;6024
6026;6026
6027;6027
6028;6028
6029;6029
6030;6030
6031;6031
6032;6032
6033;6033
6034;6034
6035;6035
6037;6037
6041;6041
6042;6042
6050;6050
6051;6051
6052;6052
6053;6053
6074;6074
6081;6081
6082;6082
6085;6085
6086;6086
35;6087
6101;6101
6102;6102
6106;6106
6113;6113
6114;6114
6125;6125
6127;6127
6130;6130
6140;6140
6141;6141
6142;6142
6163;6163
6166;6166
6183;6183
6189;6189
6191;6191
6196;6196
6197;6197
6203;6203
6204;6204
6205;6205
6206;6206
6208;6208
6209;6209
6213;6213
6216;6216
6217;6217
6218;6218
6224;6224
6238;6238
6239;6239
6240;6240
6242;6242
6244;6244
6245;6245
6246;6246
6247;6247
6251;6251
6253;6253
6254;6254
6263;6263
6267;6267
6268;6268
6271;6271
6272;6272
6280;6280
6285;6285
6286;6286
6287;6287
6293;6293
6297;6297
6301;6301
6307;6307
6311;6311
6312;6312
6314;6314
6315;6315
6316;6316
6318;6318
6319;6319
6322;6322
6323;6323
6324;6324
6325;6325
6326;6326
6337;6337
6338;6338
6341;6341
6342;6342
6345;6345
6346;6346
6348;6348
6350;6350
6355;6355
6359;6359
6363;6363
6365;6365
6367;6367
6374;6374
6379;6379
6381;6381
6382;6382
6383;6383
6385;6385
6386;6386
6387;6387
6389;6389
6392;6392
6394;6394
6396;6396
6400;6400
6401;6401
6402;6402
6407;6407
6409;6409
6410;6410
6411;6411
6413;6413
6414;6414
6415;6415
6416;6416
6417;6417
6418;6418
6419;6419
6420;6420
6421;6421
6422;6422
6423;6423
6424;6424
6425;6425
6427;6427
6429;6429
6430;6430
6431;6431
6436;6436
6437;6437
6438;6438
6439;6439
6440;6440
6443;6443
6446;6446
6448;6448
6451;6451
6452;6452
6453;6453
6455;6455
6456;6456
6457;6457
6459;6459
6460;6460
6462;6462
6232;6463
6464;6464
6465;6465
6467;6467
6469;6469
6470;6470
6471;6471
6472;6472
6473;6473
6474;6474
6500;6500
6501;6501
6502;6502
6503;6503
6504;6504
6505;6505
2228;6506
6507;6507
6508;6508
6509;6509
6510;6510
6512;6512
6513;6513
6514;6514
6515;6515
6516;6516
6518;6518
6519;6519
6520;6520
6521;6521
6523;6523
6525;6525
6527;6527
6530;6530
6531;6531
6532;6532
6534;6534
6535;6535
6536;6536
6537;6537
6538;6538
6539;6539
6540;6540
6541;6541
6542;6542
6544;6544
6545;6545
6546;6546
6548;6548
6549;6549
6550;6550
6551;6551
6552;6552
6553;6553
6556;6556
6559;6559
6560;6560
6561;6561
6563;6563
6564;6564
6565;6565
6566;6566
6567;6567
6569;6569
6571;6571
6572;6572
6573;6573
6574;6574
6575;6575
6576;6576
6577;6577
6578;6578
6579;6579
6580;6580
6582;6582
6583;6583
6584;6584
6585;6585
6586;6586
6587;6587
6588;6588
6592;6592
6593;6593
6594;6594
6595;6595
6597;6597
6598;6598
6599;6599
6601;6601
6602;6602
6603;6603
6604;6604
6605;6605
6581;6606
6607;6607
6608;6608
6609;6609
6610;6610
6611;6611
6612;6612
6613;6613
6614;6614
6615;6615
6616;6616
6617;6617
6398;6618
6619;6619
6620;6620
6621;6621
6622;6622
6623;6623
6625;6625
6626;6626
6627;6627
6628;6628
6629;6629
6630;6630
6631;6631
6632;6632
6633;6633
6634;6634
6635;6635
6637;6637
6638;6638
6639;6639
6640;6640
6641;6641
6643;6643
6644;6644
6645;6645
6646;6646
6647;6647
6648;6648
6649;6649
6651;6651
6652;6652
6654;6654
6659;6659
6660;6660
6661;6661
6662;6662
6663;6663
6664;6664
6665;6665
6808;6808
6810;6810
6811;6811
6812;6812
6813;6813
6814;6814
6815;6815
7000;7000
7001;7001
7002;7002
7004;7004
7005;7005
7006;7006
7007;7007
7008;7008
6435;7009
6600;7010
6461;7011
7012;7012
7014;7014
7015;7015
7016;7016
7018;7018
6248;7019
7020;7020
7021;7021
7022;7022
7023;7023
7025;7025
7026;7026
7028;7028
7029;7029
7031;7031
7032;7032
7033;7033
7035;7035
7036;7036
7037;7037
7038;7038
6021;7039
7041;7041
7042;7042
7043;7043
7045;7045
7046;7046
7047;7047
7048;7048
7049;7049
7050;7050
7051;7051
7052;7052
7053;7053
7056;7056
7225;7225
7226;7226
7227;7227
7228;7228
7229;7229
7230;7230
7231;7231
7250;7250
7251;7251
7252;7252
7254;7254
7256;7256
7257;7257
7258;7258
7259;7259
7260;7260
7261;7261
7262;7262
7263;7263
7264;7264
7265;7265
7268;7268
7269;7269
6528;7270
7271;7271
7272;7272
7273;7273
6700;7274
7055;7275
7276;7276
7277;7277
7278;7278
7279;7279
7280;7280
7281;7281
7282;7282
7283;7283
7284;7284
7285;7285
7287;7287
7289;7289
7290;7290
7291;7291
7292;7292
7294;7294
7295;7295
7296;7296
7297;7297
7298;7298
7299;7299
7300;7300
7301;7301
7302;7302
7303;7303
7304;7304
7305;7305
7306;7306
7307;7307
7309;7309
7310;7310
7600;7600
7601;7601
7602;7602
8000;8000
8001;8001
8005;8005
8006;8006
8007;8007
8008;8008
8009;8009
8010;8010
8013;8013
8014;8014
8015;8015
8016;8016
8017;8017
8019;8019
8022;8022
8023;8023
8024;8024
8026;8026
8027;8027
8029;8029
8030;8030
7030;8031
8032;8032
8034;8034
8035;8035
8036;8036
8037;8037
8025;8039
8041;8041
8043;8043
8046;8046
8047;8047
8048;8048
6522;8049
8050;8050
8051;8051
8053;8053
8057;8057
8058;8058
8060;8060
8061;8061
8062;8062
8063;8063
8064;8064
8065;8065
8066;8066
8067;8067
8068;8068
8070;8070
8071;8071
8073;8073
8074;8074
8075;8075
8076;8076
8077;8077
8078;8078
8079;8079
8080;8080
8081;8081
8082;8082
8083;8083
8085;8085
8086;8086
8087;8087
8088;8088
8089;8089
8090;8090
8092;8092
8093;8093
8094;8094
8095;8095
8096;8096
8098;8098
8101;8101
8102;8102
8103;8103
8104;8104
8105;8105
8106;8106
8107;8107
8150;8150
8151;8151
8152;8152
8153;8153
8154;8154
8155;8155
8156;8156
8157;8157
8158;8158
8159;8159
8160;8160
8161;8161
8163;8163
8164;8164
8165;8165
8166;8166
8167;8167
8170;8170
8171;8171
8172;8172
6249;8174
8175;8175
8176;8176
8177;8177
8178;8178
8179;8179
8181;8181
8183;8183
8184;8184
8185;8185
8186;8186
8187;8187
8188;8188
8189;8189
8190;8190
8191;8191
8192;8192
8193;8193
8194;8194
8195;8195
8200;8200
8698;8698
8699;8699
8700;8700
8890;8890
6450;9062
1011;9715
2464;9727
2112;9749
6339;9932
6212;9969
